Cohiba Magicos Maduro                                                   ,10     ,23.90  ,239.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Magicos Maduro                                                   ,25     ,23.90  ,597.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Panetelas                                                        ,5      ,11.00  ,55.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Panetelas                                                        ,25     ,10.40  ,260.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Piramides Extra A.T.                                             ,3      ,32.50  ,97.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Robustos                                                         ,3      ,19.20  ,57.60€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Robustos A.T.                                                    ,3      ,21.90  ,65.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Robustos                                                         ,25     ,19.20  ,480.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Secretos Maduro                                                  ,10     ,11.90  ,119.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Secretos Maduro                                                  ,25     ,11.90  ,297.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo I AT                                                       ,3      ,11.90  ,35.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo I                                                          ,5      ,9.50   ,47.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo I                                                          ,25     ,9.50   ,237.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo II A.T.                                                    ,3      ,15.60  ,46.80€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo II                                                         ,5      ,13.10  ,65.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo II                                                         ,25     ,13.10  ,327.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo III A.T.                                                   ,3      ,18.40  ,55.20€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo III                                                        ,5      ,16.30  ,81.50€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo III                                                        ,25     ,16.30  ,407.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo IV A.T.                                                    ,3      ,20.90  ,62.70€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo IV                                                         ,5      ,18.40  ,92.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo IV                                                         ,25     ,18.40  ,460.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo V A.T.                                                     ,3      ,26.00  ,78.00€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo V                                                          ,25     ,25.00  ,625.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo VI A.T.                                                    ,3      ,29.20  ,87.60€  ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Siglo VI                                                         ,25     ,28.10  ,702.50€ ,category-cuban-cigars   ,cuban-cigars              ,
Cohiba Robustos Supremos Ed. Lim. 2014                                  ,10     ,60.00  ,600.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Montecristo A 2002                                                 ,1      ,50.00  ,50.00€  ,category-cuban-cigars   ,singles                   ,
Montecristo Churchills Añejados                                         ,1      ,21.60  ,21.60€  ,category-cuban-cigars   ,singles                   ,
Montecristo Double Edmundo                                              ,1      ,13.90  ,13.90€  ,category-cuban-cigars   ,singles                   ,
Montecristo Eagle                                                       ,1      ,15.60  ,15.60€  ,category-cuban-cigars   ,singles                   ,
Montecristo Edmundo                                                     ,1      ,13.30  ,13.30€  ,category-cuban-cigars   ,singles                   ,
Montecristo Especial                                                    ,1      ,15.00  ,15.00€  ,category-cuban-cigars   ,singles                   ,
Montecristo Especial No. 2                                              ,1      ,12.30  ,12.30€  ,category-cuban-cigars   ,singles                   ,
Montecristo Joyitas                                                     ,1      ,6.60   ,6.60€   ,category-cuban-cigars   ,singles                   ,
Montecristo Junior                                                      ,1      ,7.10   ,7.10€   ,category-cuban-cigars   ,singles                   ,
Montecristo Master                                                      ,1      ,12.50  ,12.50€  ,category-cuban-cigars   ,singles                   ,
Montecristo Media Corona                                                ,1      ,6.60   ,6.60€   ,category-cuban-cigars   ,singles                   ,
Montecristo No. 1                                                       ,1      ,12.90  ,12.90€  ,category-cuban-cigars   ,singles                   ,
Montecristo No. 2                                                       ,1      ,14.60  ,14.60€  ,category-cuban-cigars   ,singles                   ,
Montecristo No. 3                                                       ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Montecristo No. 4                                                       ,1      ,8.60   ,8.60€   ,category-cuban-cigars   ,singles                   ,
Montecristo No. 5                                                       ,1      ,6.90   ,6.90€   ,category-cuban-cigars   ,singles                   ,
Montecristo Petit Edmundo                                               ,1      ,11.00  ,11.00€  ,category-cuban-cigars   ,singles                   ,
Montecristo Petit No. 2                                                 ,1      ,10.70  ,10.70€  ,category-cuban-cigars   ,singles                   ,
Montecristo Petit Tubos                                                 ,1      ,10.80  ,10.80€  ,category-cuban-cigars   ,singles                   ,
Montecristo Regata                                                      ,1      ,10.20  ,10.20€  ,category-cuban-cigars   ,singles                   ,
Montecristo Grand Edmundo Ed. Lim. 2010                                 ,1      ,35.00  ,35.00€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Sport Largos                                            ,1      ,3.80   ,3.80€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Petit Coronas                                           ,1      ,7.70   ,7.70€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Belvederes                                              ,1      ,3.70   ,3.70€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Cedros de Luxe LCDH                                     ,1      ,13.20  ,13.20€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Petit Julieta                                           ,1      ,4.20   ,4.20€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Duke Ed. Lim. 2009                                      ,1      ,32.50  ,32.50€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Mille Fleurs                                            ,1      ,4.40   ,4.40€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Cazadores                                               ,1      ,9.60   ,9.60€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Romeo No. 3 A.T.                                        ,1      ,5.40   ,5.40€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Romeo No. 2 A.T.                                        ,1      ,6.10   ,6.10€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Romeo No. 1 A.T.                                        ,1      ,6.50   ,6.50€   ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Cedros de Luxe No. 2                                    ,1      ,10.20  ,10.20€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Cedros de Luxe No. 1                                    ,1      ,11.90  ,11.90€  ,category-cuban-cigars   ,singles                   ,
Romeo y Julieta Short Churchills                                        ,1      ,11.20  ,11.20€  ,category-cuban-cigars   ,singles                   ,
